,Archive,Attendance,Contains_BOF,Newspaper Issue Date,Event_Date,Event_Location,Location,Newspaper,Notes,Organization_Hosting,Persons,Price_Event,Revenue,Unique_Reference_Number,MENU,s,Citation,City,State/Province,Country,Latitude,Longitude
772,LOC Conundrum Supper,,,'1903-04-01,,Church Parlors,"St. Johnsbury, Vermont",St. Johnsbury Caledonian,,Young People’s Society of the Presbyterian Church,,,,,,,,St. Johnsbury, Vermont, U.S.,44.4192249,-72.0150951
773,LOC Conundrum Supper,,,'1894-07-26,,Home of Mrs. W. S. Bloes,"Scranton, Pennsylvania",The Scranton Tribune,,,,,,,,,,Scranton, Pennsylvania, U.S.,41.4086874,-75.6621294
774,LOC Conundrum Supper,,,'1898-07-21,,,"Hope, North Dakota",The Hope pioneer,Same event is referenced in the issue from July 28,Improvement Society,,,,,,,,Hope, North Dakota, U.S.,47.3222102,-97.7223196
775,LOC Conundrum Supper,,,'1914-07-16,,,"Searsmont, Maine",The Republican journal,,Endeavor society,,,,,,,,Searsmont, Maine, U.S.,44.3617419,-69.1950411
776,LOC Conundrum Supper,,,'1909-04-01,,,"East Canaan, Connecticut",Connecticut western news,Contains eBOF.,,,,,,"Boston's favorite; spring's offering; a near relative of Noah; Jack Horner's lunch; a temptation of old, etc.",,,East Canaan, Connecticut, U.S.,42.0134264,-73.2837269
777,LOC Conundrum Supper,,,'1922-07-14,,"Friends schoolhouse, Fallston","Bel Air, Maryland",The aegis & intelligencer,,,,,,, ,,,Bel Air, Maryland, U.S.,39.5355063,-76.3490396
778,LOC Conundrum Supper,,,'1891-04-02,,,"Hurley, South Dakota",Turner County Herald,Also mentioned April 09.,Ladies’ Aid society of the M.E. church,,,,,,,,Hurley, South Dakota, U.S.,43.28304,-97.08922
779,LOC Conundrum Supper,,,'1909-04-02,,Church opposite the Jones Hotel,"Safford, Arizona",Graham guardian,Event is also referenced in the April 9 and April 23 issues,Grand Street Methodist church,,,,,,,,Safford, Arizona, U.S.,32.8339546,-109.70758
780,LOC Conundrum Supper,,,'1895-01-27,,,"Helena, Montana",The Anaconda standard,,Ebenezer M.E. choir,,,,,,,,Helena, Montana, U.S.,46.592712,-112.036109
781,LOC Conundrum Supper,,,'1902-07-12,,"Residence of A.L. Gifford, College Green","Theodore, Maryland",The Cecil Whig,,Epworth League of the M. E. Church,,,,,,,,Theodore, Maryland, U.S.,39.6387234,-76.009947
782,LOC Conundrum Supper,,,'1891-04-03,,WCTU Hall,"Albany, Oregon",The State Rights Democrat,Menu included. Mentioned in two places in the newspaper issue.,,,,,,"1. Chinese LaGrippe, 5c. 2. Boston's Overthrow, 5c. 3. A Group of Islands, 5c. 4. A Woman's Weapon, 5c. 5. Preserved in the Ark, 2c. 6. Lubricated Staff, 3c. 7. Acids ?, 1c. 8. Cool Impudence, 1c. 9. A Porous Marine Substance, 5c. 10. Syrup Preserved, 1c. 11. Original Package, 5c. 12. The Best Thing in the World, 10c. 13. Coal Cup, 2c. 14. Dentistics, Gratis.",,,Albany, Oregon, U.S.,44.6365071,-123.1059324
783,LOC Conundrum Supper,,,'1901-04-03,,,"Reynoldsville, Pennsylvania",The Star,,Ladies’ Aid society of the Spring Hill Baptist church,,,,,,,,Reynoldsville, Pennsylvania, U.S.,41.0970071,-78.8886436
784,LOC Conundrum Supper,,,'1902-04-03,,Church vestry,"Mansfield, Connecticut",The Press,"Despite proximity to April 05 issue reference, they seem to be different events",Larkin Club,,,,,,,,Mansfield, Connecticut, U.S.,41.7754814,-72.2148133
785,LOC Conundrum Supper,,,'1918-01-31,,Home of Mrs. Farnum,"Brattleboro, Vermont",The Brattleboro Daily Reformer,,,,,,,,,,Brattleboro, Vermont, U.S.,42.8509152,-72.5578678
786,LOC Conundrum Supper,,,'1901-04-04,,,"West Randolph, Vermont",Herald and News,,Congregation of the Park Reformed Church,,,,,,,,West Randolph, Vermont, U.S.,43.925099,-72.666321
787,LOC Conundrum Supper,,,'1893-04-05,,Church basement,"Jersey City, New Jersey",The Jersey City news,Contains eBOF; same event is referenced in the issue from April 1,"Thomas G. Stevenson Corps, 63 Roxbury",,,,,"Some of the menu conundrums were ""The Lay of the Last Minstrel"" which meant devitled eggs; ""A Group of Islands"" if called for brought sandwiches; ""The Staff of Life"" was easily guessed; ""An Ancient Sacrifice"" was the name for lamb, and ""Elevated Feline"" referred to catsup. Pork and beans were on the menu as ""Yankee Conglomeration"" and pickles were designated as ""The fruit of the Vine"".",,,Jersey City, New Jersey, U.S.,40.7281575,-74.0776417
788,LOC Conundrum Supper,,,'1893-04-06,,G.A.R. Hall,Washington D.C.,The National tribune,,The Baptist Young People,,,,,,,,,,,38.8950092,-77.0365625
789,LOC Conundrum Supper,,,'1892-01-29,,Baptist Church,"Madison, South Dakota",The Madison Daily Leader,,Ladies of the Cathedral Guild,,,,,,,,Madison, South Dakota, U.S.,44.006085,-97.11395
790,LOC Conundrum Supper,,,'1899-01-28,,Guild hall,"Topeka, Kansas",The Topeka state journal,Same event is referenced in the issue from February 08,Woman’s Auxiliary of the Episcopal Church,,,,,,,,Topeka, Kansas, U.S.,39.049011,-95.677556
791,LOC Conundrum Supper,,,'1899-01-28,,Courthouse,"Williamsburg, Virginia",Virginia Gazette,,,,,,,,,,Williamsburg, Virginia, U.S.,37.2708788,-76.7074042
792,LOC Conundrum Supper,,,'1910-04-06,,P. O. S. of A. Hall,"Honesdale, Pennsylvania",The Citizen,,,,,,,,,,Honesdale, Pennsylvania, U.S.,41.5767552,-75.2587871
793,LOC Conundrum Supper,,,'1901-01-27,,Academy Hall,"St. Johnsbury, Vermont",St. Johnsbury Caledonian,,YPSCE,,,,,,,,St. Johnsbury, Vermont, U.S.,44.4192249,-72.0150951
794,LOC Conundrum Supper,,,'1892-04-07,,Town Hall,"Burlington, Vermont",Burlington Weekly Free Press,,,,,,,,,,Burlington, Vermont, U.S.,44.4762975,-73.2135472
795,LOC Conundrum Supper,,,'1906-04-07,,Home of Mr. and Mrs. Charles,"Accomac, Virginia",Peninsula Enterprise,,Ebenezer M.E. choir,,,,,,,,Accomac, Virginia, U.S.,37.7195742,-75.6654845
796,LOC Conundrum Supper,,,'1902-07-11,,"Residence of A.L. Gilford, College Green","Farmington, Maryland",The midland journal,Same event is referenced twice in the same issue and in the issue from July 18,Ladies of the First Baptist Church,,,,,,,,Farmington, Maryland, U.S.,39.6787216,-76.0321698
797,LOC Conundrum Supper,,,'1894-04-19,,Chapel,"Indianapolis, Indiana",The Indianapolis journal,"CS menu and event used the letter “C” for everything, all the dish names, the menu shape and even the “resolution” quoted in the article.",Harmony Sunday-school,,,,,,,,Indianapolis, Indiana, U.S.,39.7683331,-86.1583502
798,LOC Conundrum Supper,,,'1902-01-21,,McNeel school house,"North Platte, Nebraska",The North Platte semi-weekly tribune,,Ladies’ Aid society,,,,,,,,North Platte, Nebraska, U.S.,41.1238873,-100.7654232
799,LOC Conundrum Supper,,,'1906-02-10,,Residence of Rev. Mr. Wadman,"Honolulu, Hawaii",Evening bulletin,,St. James’ Episcopal church,,,,,,,,Honolulu, Hawaii, U.S.,21.304547,-157.8556764
800,LOC Conundrum Supper,,,'1892-01-10,,Residence of Mr. and Mrs. N.N. McFarren,"St. Paul, Minnesota",St. Paul daily globe,,Ladies’ Aid society,,,,,,,,St. Paul, Minnesota, U.S.,44.9504037,-93.1015026
801,LOC Conundrum Supper,,,'1892-04-29,,Lecture room of the First Reformed Church,"Jersey City, New Jersey",The Jersey City news,,The Ladies’ Aid Society,,,,,,,,Jersey City, New Jersey, U.S.,40.7281575,-74.0776417
802,LOC Conundrum Supper,,,'1883-01-05,,,"Brattleboro, Vermont",Vermont Phoenix,,Ladies of the Baptist Aid Society,,,,,,,,Brattleboro, Vermont, U.S.,42.8509152,-72.5578678
803,LOC Conundrum Supper,,,'1891-04-29,,Basement of the church,"Columbus, Ohio",The Entreprise,,Ladies’ Aid Society,,,,,,,,Columbus, Ohio, U.S.,39.9622601,-83.0007065
804,LOC Conundrum Supper,,,'1903-04-23,,Leslie M. E. Church,"Salem, Oregon",The Daily Journal,Menu included. Also mentioned on April 20.,The Ladies Aid Society of the First Baptist Church,,,,,1. What some people don't know. 2. Nature's food. 3. Woman's weapon. 4. Scene in Bermuda. 5. Aristocratic kindling. 6. Bachelor's comfort. 7. Old maid's solace. 8. Spring's offering. 9. Elevated feline. 10. Food for the spinning wheel. 11. Deer in winter. 12. Fruit of the vine. 13. Sweet morsel. 14. Greased staff. 15. Skipper's home. 16. Islands of the sea.,,,Salem, Oregon, U.S.,44.9391565,-123.033121
805,LOC Conundrum Supper,,,'1901-01-12,,First Baptist Church,"Scranton, Pennsylvania",The Scranton Tribune,,Ladies’ Aid society of the Congregational church,,,,,,,,Scranton, Pennsylvania, U.S.,41.4086874,-75.6621294
806,LOC Conundrum Supper,,,'1899-01-05,,Vestry,"Staffordville, Connecticut",The Press,Same event referenced as the issue from January 12th,Mrs. Dr. Stewart and Mrs. H.E. Wilson,,,,,,,,Staffordville, Connecticut, U.S.,41.9939848,-72.25869
807,LOC Conundrum Supper,,,'1909-01-05,,Residence of Mrs. Stewart,"South Paris, Maine",Oxford Democrat,Contains eBOF,Ladies of the Presbyterian Church,,,,,"Bivalves Neatled, Dough Baked, Seneca Special, Excelsior with Jacket, Stalks of Kalamazoo, Lovers' Test, Cream Churned, Curd Pressed, Arabian Nectar and Bossy's Best, Cherub's Diet, Nature's Food, Squirrel's Dependence, Sweet Compound.",,,South Paris, Maine, U.S.,44.223681,-70.5133929
808,LOC Conundrum Supper,,,'1894-04-28,,Presbyterian Church,"Guthrie, Oklahoma",The Guthrie Daily Leader,"Mention in 2 other issues, April 26, 27",Lowry Improvement League,,,,,,,,Guthrie, Oklahoma, U.S.,35.8789231,-97.4252772
809,LOC Conundrum Supper,,,'1908-04-24,,Bank Building,"Aberdeen, South Dakota",The Aberdeen Democrat,Also mentioned May 08.,The Methodist Aid Society of Zanesfield,,,,,,,,Aberdeen, South Dakota, U.S.,45.4649805,-98.487813
810,LOC Conundrum Supper,,,'1902-01-07,,Town Hall,"Bellefontaine, Ohio",The Bellefontaine Republican,Menu Included,St. James Episcopal church,,,,,"Menu: Chinese la grippe, 5c. Gritty women, 5c. A cold shave, 5c. Old maid's delight, 5c. Silenced but not conquered, 1c. Fruit of the vine, 2c. What causes neighborhood contention, 5c. Lovers delight, 3c. What people have been doing since the fall of Adam and Eve, 1c. Hard to beat, 5c. Most delightful age of childhood, 1c. Spring's greeting, 1c. An arid plain, 5c. A dreaded sheep, 1c. Celebrated felines, 1c.",,,Bellefontaine, Ohio, U.S.,40.3611643,-83.7596557
811,LOC Conundrum Supper,,,'1892-01-04,,"Residence of Mr. and Mrs. N.N. McFarran, 450 St. Anthony avenue","Saint Paul, Minnesota",St. Paul daily globe,Contains eBOF,Calvary baptist church,,,,,Staff of Life. Preserved in the Ark. New England Brains. Perpetual Motion. Boston's Overthrow. What Asthmatic People Are. Spring's Offering. Fruit of the Vine. What the Winner Always Does. Two for a Cent. Heavenly Food. Joy of Darwin's Ancestors. Maid of Orleans. Ivory Manipulators. Ruin of the World. A Porous Marine Substance. ,,,Saint Paul, Minnesota, U.S.,44.9504037,-93.1015026
812,LOC Conundrum Supper,,,'1893-04-28,,"Calvary baptist church, corner South Jonia and Sixth avenue","Grand Rapids, Michigan",Grand Rapids,,Ladies of the Tunkhannock Baptist Church,,,,,,,,Grand Rapids, Michigan, U.S.,42.9632405,-85.6678639
813,LOC Conundrum Supper,,,'1892-04-26,,,"Bloomsburg, Pennsylvania",The Columbian,Menu included,Young People’s Christian Endeavor society of the Reformed church AND Miss Grace Queen of Fountain street,,,,,"Hidden Menu: Woman of Grit. Greased Staff. Ocuupant of the Ark. Ancient Sacrifice. Mischief Maker. McGinty's Favorite. Boston's Pride. Food and the spinning wheel. Relishes: Fruit of the Vine. A girl's name and an ""ad"". Skipper's Home. Equine Vegetables. Acid Solidified. Elevated Feline. Two for a cent. Everybody's friend. Pastry: Endless Sweets. Maid of Orleans. Joy of Darwin's Ancestry. Eastern Delicacy. Porous Marine Substance. What a boy called his sweetheart. Crayon Belated. Beverages: ? Beverage. Old Bachelor's Comfort. Boston's Overthrow. Spring's Offering. Ruin of the World. Times Specified.",,,Bloomsburg, Pennsylvania, U.S.,41.0044958,-76.4537302
814,LOC Conundrum Supper,,,'1907-04-19,,,"Marion, Ohio",The Marion daily mirror,,The Ladies’ Social Circle,,,,,,,,Marion, Ohio, U.S.,40.5885271,-83.1895249
815,LOC Conundrum Supper,,,'1908-01-08,,Home of Mr. ans Mrs. A.S. Babcock,"St. Johnsbury, Vermont",St. Johnsbury Caledonian,,Bosworth Post,,,,,,,,St. Johnsbury, Vermont, U.S.,44.4192249,-72.0150951
816,LOC Conundrum Supper,,,'1893-01-09,,,"Portland, Maine",The Portland daily press,,Mr GN Child,,,,,,,,Portland, Maine, U.S.,43.6610277,-70.2548596
817,LOC Conundrum Supper,,,'1903-01-11,,,"Salt Lake City, Utah",The Salt Lake Herald,,Daughters of Rebekah,,,,,,,,Salt Lake City, Utah, U.S.,40.7670126,-111.8904308
818,LOC Conundrum Supper,,,'1901-04-27,,,"Seattle, Washington",The Seattle Star,,Earnest Workers,,,,,,,,Seattle, Washington, U.S.,47.6038321,-122.3300624
819,LOC Conundrum Supper,,,'1899-01-09,,Mrs J.H. Hoyt’s,"Barton, Vermont",Orleans County Monitor,,W.R.C.,,,,,,,,Barton, Vermont, U.S.,44.74844,-72.17431756
820,LOC Conundrum Supper,,,'1894-04-26,,Society Hall,"Stafford, Connecticut",The Press,Contains one eBOF dish; Same event is reference in the issue from April 05,Philathean society,,,,,,,,Stafford, Connecticut, U.S.,41.9848183,-72.2889686
821,LOC Conundrum Supper,,,'1911-04-26,,Parlors of the Christian Church,"Virogua, Wisconsin",Vernon County Censor,,Willing Workers,,,,,,,,Virogua, Wisconsin, U.S.,,
822,LOC Conundrum Supper,,,'1902-01-10,,South Lawrence Christian church,"Wichita, Kansas",The Wichita daily eagle,,The Ladies of Paradise Grange,,,,,,,,Wichita, Kansas, U.S.,37.6922361,-97.3375448
823,LOC Conundrum Supper,,,'1907-01-09,,Grange Hall,"Reynoldsville, Pennsylvania",The Star,,Organ fund of St. Peter’s parish,,,,,,,,Reynoldsville, Pennsylvania, U.S.,41.0970071,-78.8886436
824,LOC Conundrum Supper,,,'1891-04-26,,,"Helena, Montana",The Helena independent,,Mr. and Mrs. Charles Davis,,,,,,,,Helena, Montana, U.S.,46.592712,-112.036109
825,LOC Conundrum Supper,,,'1911-01-12,,Residence of Mr. and Mrs. Charles Davis (northwest of town),"Cambridge City, Indiana",The Richmond palladium and sun-telegram,,Epworth League,,,,,,,,Cambridge City, Indiana, U.S.,39.8129285,-85.1708971
826,LOC Conundrum Supper,,,'1910-04-22,,Residence of Mr. and Mrs. S. P. VanLandingham on Pine street,"Fort Pierce, Florida",Fort Pierce news,Contains eBOF,Ladies of the M.E. church,,,,,"Chip of the Old Block. Prairie Flowers, raised in town. A Playful Nannie Goat. Sweets to the Sweets. Spring's Offerings. Sell and Add. One of Noah's Sons. What Some Folks Don't Know. Girls' Names, Fruits of the Vine. No Grounds for Complaint.",,,Fort Pierce, Florida, U.S.,27.4467056,-80.3256056
827,LOC Conundrum Supper,,,'1899-04-22,,City hall,"Eddy, New Mexico",The Eddy current,Same event is referenced in the issue from April 29,Y.P.C.U.,,,,,,,,Eddy, New Mexico, U.S.,32.4003136,-104.3452596
828,LOC Conundrum Supper,,,'1916-04-19,,Universalist church,"Stafford, Connecticut",The Press,,Ladies’ Society,,,,,,,,Stafford, Connecticut, U.S.,41.9848183,-72.2889686
829,LOC Conundrum Supper,,,'1901-01-17,,Town Hall,"Bellows Falls, Vermont",Bellows Falls Times,,"Fidelity Lodge. No. 227, Daughters of Rebekah",,,,,,,,Bellows Falls, Vermont, U.S.,43.134063,-72.444534
830,LOC Conundrum Supper,,,'1897-04-30,,"Hall, No. 246 Virginia avenue","Indianapolis, Indiana",The Indianapolis journal,,Officers of Jeffersonville Grange,,,,,,,,Indianapolis, Indiana, U.S.,39.7683331,-86.1583502
831,LOC Conundrum Supper,,,'1913-01-16,,Jeffersonville Grange,"Burlington, Vermont",Burlington Weekly Free Press,,Men of Olivet Congregational church,,,,,,,,Burlington, Vermont, U.S.,44.4762975,-73.2135472
832,LOC Conundrum Supper,,,'1897-04-30,,Parlors of the church,"St. Paul, Minnesota",The Saint Paul globe,,Ladies of the First English Lutheran Church,,,,,,,,St. Paul, Minnesota, U.S.,44.9504037,-93.1015026
833,LOC Conundrum Supper,,,'1893-01-16,,"The parlors of their church, on Geary street, between Gough and Octavia","San Francisco, California",The morning call,Contains eBOF; contains more information than usual; event is also referenced on issues from Jan 7th and Jan 9th,Colerain Union Sabbath School,,,,,New England Brains - Pork and beans. Occupant of the ark - Ham. What asthmatic people are - Coughy (coffee). Boston's overthrow - Tea. Woman's weapon - Tongue. A group of islands - Sandwich. Things without end - Doughnuts. Ruin of the world - Apples. Joy of Darwin's encestors - Cocoanuts.,,,San Francisco, California, U.S.,37.7792808,-122.4192363
834,LOC Conundrum Supper,,,'1913-01-15,,Colerain W.C.T.U. Hall,"Wheeling, West Virginia",The Wheeling Intelligencer,,Christian Endeavor Society of the Presbyterian Church,,,,,,,,Wheeling, West Virginia, U.S.,40.0639616,-80.7209149
835,LOC Conundrum Supper,,,'1897-04-20,,Jenness building west of the Kandiyobi Co. Bank on Pacaific Avenue,"Willmar, Minnesota",Willmar tribune,Contains eBOF,,,,,,Menu: Embraces the Bones of the Neighborhood. Contentions. The Irishman's Toes. Something to Take. Crinkled Fruit of the Sea. I'm Sour but You'll Like Me. Poor Man's Staff. Congealed Noise. Musical Cake. Old Maid's Letters. Spring Offerings. Ivory Manipulators. I've Settled Just above the Ground. Finis. ,,,Willmar, Minnesota, U.S.,45.1219492,-95.0435373
836,LOC Conundrum Supper,,,'1911-04-20,,Rose Hill school,"Williston, North Dakota",Williston graphic,,Epworth league of St. Paul’s M.E. church,,,,,,,,Williston, North Dakota, U.S.,48.1465457,-103.621814
837,LOC Conundrum Supper,,,'1903-01-15,,,"Jersey City, New Jersey",The Jersey City,,Ladies of the Methodist Church,,,,,,,,Jersey City, New Jersey, U.S.,40.7281575,-74.0776417
838,LOC Conundrum Supper,,,'1897-01-15,,Church parlors,"St. Johnsbury, Vermont",St. Johnsbury Caledonian,,Pelton Camp No. 4788,,,,,,,,St. Johnsbury, Vermont, U.S.,44.4192249,-72.0150951
839,LOC Conundrum Supper,,,'1915-04-20,,K. of P. hall,"South Bend, Indiana",South Bend news-times,Same event is referenced in the issues from April 21 and April 22,Ladies Village Improvement Society,,,,,,,,South Bend, Indiana, U.S.,41.6833813,-86.2500066
840,LOC Conundrum Supper,,,'1904-04-21,,Baptist Church Vestry,"Burlington, Vermont",Burlington Weekly Free Press,Also mentioned April 28 and May 05.,,,,,,,,,Burlington, Vermont, U.S.,44.4762975,-73.2135472
841,LOC Conundrum Supper,,,'1892-04-22,,,"Bradford, Vermont",The United Opinion,,C.E. Societies,,,,,,,,Bradford, Vermont, U.S.,43.992815,-72.129364
842,LOC Conundrum Supper,,,'1912-01-03,,Church vestry,"St. Johnsbury, Vermont",St. Johnsbury Caledonian,,Star and Iscah class,,,,,,,,St. Johnsbury, Vermont, U.S.,44.4192249,-72.0150951
843,LOC Conundrum Supper,,,'1921-04-20,,,"Barton, Vermont",Orleans County Monitor,,Epworth league,,,,,,,,Barton, Vermont, U.S.,44.74844,-72.17431756
844,LOC Conundrum Supper,,,'1895-01-03,,,"Belfast, Maine",The Republican journal,,Star and Iscah classes,,,,,,,,Belfast, Maine, U.S.,44.4261194,-69.0067359
845,LOC Conundrum Supper,,,'1921-04-20,,,"Barton, Vermont",Orleans County Monitor,,Junior Order United American Mechanics,,,,,,,,Barton, Vermont, U.S.,44.74844,-72.17431756
846,LOC Conundrum Supper,,,'1908-04-26,,Lindley hall (1605 South Main street),"Hancock, California",Los Angeles herald,,Mrs Pfeiffer,,,,,,,,Hancock, California, U.S.,33.7145101,-117.7724516
847,LOC Conundrum Tea,,,'1900-04-01,'1900-03-28,832 South Twenty first street,"Omaha, Nebraska",Omaha Daily Bee,,Ladies of the Presbyterian Church,,,,,,,,Omaha, Nebraska, U.S.,41.2587459,-95.9383758
848,LOC Conundrum Tea,,,'1904-04-28,'1904-05-03,Wells Building,"Chipley, Florida",The Chipley Banner,,Ladies of the Episcopal Church,,,,,,,,Chipley, Florida, U.S.,30.7818584,-85.538541
849,LOC Conundrum Tea,,,'1893-02-09,'1893-02-14,G.A.R. Hall,"Worthington, Minnesota",The Worthington Advance,,"Ladies’ Social Circle of Parmly Memorial Baptist Church, Grove Street",,,,,,,,Worthington, Minnesota, U.S.,43.6205056,-95.5956434
850,LOC Conundrum Tea,,,'1895-02-09,,Parlors of the church,"Jersey City, New Jersey",The Jersey City News,,The Loyal Temperance Legion,,,,,,,,Jersey City, New Jersey, U.S.,40.7281575,-74.0776417
851,LOC Conundrum Tea,,,'1908-08-08,'1908-08-10,Lawn adjoining Massenburg & Son’s drug store,"Towsontown, Maryland",The Baltimore County Union,,The Ladies’ Aid Society of Asbury Church,,,,,,,,Towsontown, Maryland, U.S.,39.3984101,-76.6015725
852,LOC Conundrum Tea,,,'1905-04-04,'1905-04-04,Residence of Mrs. Lipscomb,"Richmond, Virginia",The Times Dispatch,,Young Women’s League of Hanover Church,,,,,,,,Richmond, Virginia, U.S.,37.5385087,-77.43428
853,LOC Conundrum Tea,,,'1907-05-31,'1907-05-31,Lawn of Robert T. Robinson,"Wilmington, Delaware",The Evening Journal,,Ruthians,,,,,,,,Wilmington, Delaware, U.S.,39.7459468,-75.546589
854,LOC Conundrum Tea,,,'1891-08-21,'1891-08-20,Lawn at Lindenhurst,"Brattleboro, Vermont",Vermont Phoenix,,,,,,,,,,Brattleboro, Vermont, U.S.,42.8509152,-72.5578678
855,LOC Conundrum Tea,,,'1892-08-01,'1892-08-02,Maple Hall,"Barton, Vermont",Orleans County Monitor,,,,,,,,,,Barton, Vermont, U.S.,44.74844,-72.17431756
856,LOC Conundrum Tea,,,'1910-08-04,,,"Hammond, Indiana",The Lake County Times,,Ladies of the Christian Church,,,,,,,,Hammond, Indiana, U.S.,41.5833658,-87.500043
857,LOC Conundrum Tea,,,'1901-02-03,'1901-02-02,,"Houston, Texas",The Houston Daily Post,,The Ladies’ Aid Society,,,,,,,,Houston, Texas, U.S.,29.7589382,-95.3676974
858,LOC Conundrum Tea,,,'1899-01-12,'1899-01-18,Vestry,"Burlington, Vermont",Burlington Weekly Free Press,,"Mrs. Custer’s Circle, Dormer Bible Class",,,,,,,,Burlington, Vermont, U.S.,44.4762975,-73.2135472
859,LOC Conundrum Tea,,,'1933-04-29,'1933-05-02,"Home of Mrs. Custer, 6411 Fulton Street","Washington, D.C.",The Evening Star,,Ladies of the Methodist Church,,,,,,,,Washington, D.C., U.S.,38.8950092,-77.0365625
860,LOC Conundrum Tea,,,'1897-02-06,'1897-02-10,"Bond house, on Queen street","Norfolk, Virginia",The Norfolk Virginian,"Also mentioned February 09, 11.",The Junior Christian Endeavor Society of the Presbyterian Church,,,,,,,,Norfolk, Virginia, U.S.,36.8462923,-76.2929252
861,LOC Conundrum Tea,,,'1897-02-05,'1897-02-05,The manse,"Santa Fe, New Mexico",Santa Fe Daily New Mexican,,St. Agnes Guild of St. Stephen’s Church,,,,,,,,Santa Fe, New Mexico, U.S.,35.6869996,-105.9377997
862,LOC Conundrum Tea,,,'1909-11-05,'1909-11-10,,"Middlebury, Vermont",Middlebury Register,Also mentioned on 12 Nov.,The Epworth. League of the Ash Street Methodist Episcopal Church,,,,,,,,Middlebury, Vermont, U.S.,44.0072736,-73.16330105
863,LOC Conundrum Tea,,,'1899-11-27,'1899-11-28,Home of Mr. George W. Chubb at 223 Butler street,"Scranton, Pennsylvania",The Scranton Tribune,,St. Mary’s Guild of Grace church,,,,,,,,Scranton, Pennsylvania, U.S.,41.4086874,-75.6621294
864,LOC Conundrum Tea,,,'1891-10-29,'1891-10-29,Sunday School Room,"Stafford Springs, Connecticut",The Press,"Mentioned also October 22, November 5. Menu included in this edition",Spinster’s Club,,,,,"Menu: 1. Dear to the heart of every Bostonian. 2. Staff of life. 3. Intoxicated bovine. 4. Food of the spinning wheel. 5. Women of grit. 6. What asthmatic people are. 7. Beginning of toll and end of rest. 8. Stafford is famed for it. Appetizers: 9. E. Pluribus Unum. 10. A mighty fortress. 11. Anti-fat food. 12. That which no man can tame. Dessert: 13. All things to all men. 14. D. C. pie. 15. You ""can't east it and have it too."" 16. A wise beverage. 17. Old jokes. 18. Ivory manipulators.",,,Stafford Springs, Connecticut, U.S.,41.9542632,-72.3023023
865,LOC Conundrum Tea,,,'1900-11-18,,Residence of Mrs. William Sproat,"Saint Paul, Minnesota",The Saint Paul Globe,,The Golden Rod,,,,,,,,Saint Paul, Minnesota, U.S.,44.9504037,-93.1015026
866,LOC Conundrum Tea,,,'1901-10-05,'1901-10-03,Old church building,"Elkton, Maryland",The Cecil Whig,,Choral Society of the First German M.E. Church,,,,,,,,Elkton, Maryland, U.S.,39.6065073,-75.8330934
867,LOC Conundrum Tea,,,'1896-11-19,'1896-11-24,Church on Van Slyke court and Olive street,"Saint Paul, Minnesota",The Saint Paul Globe,"Also mentioned 22, 24, 25 November",,,,,,,,,Saint Paul, Minnesota, U.S.,44.9504037,-93.1015026
868,LOC Conundrum Tea,,,'1895-12-20,'1895-12-17,L.G. Loomis,"Alma, Michigan",Alma Record,Referred to as “The Englishman’s Delight”,,,,,,,,,Alma, Michigan, U.S.,43.37892,-84.659727
869,LOC Conundrum Tea,,,'1917-10-31,'1917-10-31,,"Warren, Minnesota",Warren Sheaf,,,,,,,,,,Warren, Minnesota, U.S.,48.196591,-96.7727048
870,LOC Conundrum Tea,,,'1920-10-03,'1920-10-06,Home of Mrs E. E. Jack,"Phoenix, Arizona",Arizona Republican,,Ladies of W.C.T.U.,,,,,,,,Phoenix, Arizona, U.S.,33.4485866,-112.0773456
871,LOC Conundrum Tea,,,'1900-04-14,'1900-04-13,Home of Mrs. J.J. Lumsden,"Grand Junction, Colorado",The Daily Sentinel,Menu included.,Senior Class of Chespeake City High School,,,,,Menu: Boston overthrow 2c Tea. Tabby's party 1c Cat-sup. Drunkard horror 1c Water. Impertinence 3c Sauce. Fruit of the vine 1c Pickles. Thin staff 1c Bread. Curtain lecture 2c Coco cake. Young man's sweetheart 4c Honey. A cold vowel 3c Cough-ee. Sweet sixteen 3c 19 pieces of candy. Women of grit 5c Sand-witch. B B B B B B 5c Boston bakes beans etc. Oliver Twist 3c Fried cakes. Chip of the old block 1c Tooth pick.,,,Grand Junction, Colorado, U.S.,39.063956,-108.5507317
872,LOC Conundrum Tea,,,'1914-12-19,,,"Wilmington, Delaware",Evening Journal,,School Library and Baptist Orphanage,,,,,,,,Wilmington, Delaware, U.S.,39.7459468,-75.546589
873,LOC Conundrum Tea,,,'1907-11-21,'1907-11-27,"Residence of Mrs. Armstrong, Hobgood","Scotland Neck, North Carolina",The Commonwealth,,,,,,,,,,Scotland Neck, North Carolina, U.S.,36.1296002,-77.4202475
874,LOC Conundrum Tea,,,'1911-09-08,'1911-09-12,Grange,"Brattleboro, Vermont",The Brattleboro Reformer,,The Ladies Aid Society of the Methodist Church,,,,,,,,Brattleboro, Vermont, U.S.,42.8509152,-72.5578678
875,LOC Conundrum Tea,,,'1905-12-13,'1905-12-15,Opera house,"Shiner, Texas",Shiner Gazette,,St Luke’s Church,,,,,,,,Shiner, Texas, U.S.,29.429978,-97.1717981
